mode,scenario,hazard_map,draw,shapeGroup,shapeName,dam_cost_usd2024,dam_area_m2
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Magadan,1285986439.5445447,722906.6620536228
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Sakha Republic,763794554.7945793,463027.3566459932
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Khanty-Mansi,5508334501.224655,4769022.5200522235
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Chukotka,872752466.4945656,256967.33301971073
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Nenets,4977402970.451923,2865442.0149294394
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Krasnoyarsk Krai,3935296515.3172197,3385124.0219204384
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Yamalo-Nenets,37345752888.53937,24211403.888089173
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Kamchatka Krai,1161323964.1803982,500257.8284321108
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Komi Republic,6892461941.452043,5807856.941426012
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Murmansk,0.0,0.0
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,RUS,Arkhangelsk,117365783.83935568,101025.362517283
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,CAN,Northwest Territories,794678173.9023483,102982.28987547015
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,CAN,Newfoundland and Labrador,0.0,0.0
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,CAN,Yukon,0.0,0.0
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,CAN,Quebec,5313158.14397394,739.6573775154922
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,CAN,Nunavut,0.0,0.0
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,6,USA,Alaska,8013666021.876817,2049941.8045866385
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Magadan,1262096454.2696784,709462.446893634
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Sakha Republic,818379879.92404,499227.1823381003
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Khanty-Mansi,7043706196.8353615,6100123.908084563
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Chukotka,831321496.1365044,244768.67834263959
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Nenets,4816656192.824423,2772361.910868339
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Krasnoyarsk Krai,4033902872.082553,3480591.7514132373
